Date,SiteName,WaterBody,County,Town,SamplingNotes,Subsite,Sample,Datum,Easting,Northing,BDS_PA,SurveyMethod,PointGroup
7/12/2021,LITTLP-02,Little Pond,Oxford,Fryeburg,South of beaver lodge on eastern shore of pond.  Duckbox present.  Between shoreline and scrub-shrub islands.,,R1,NAD-83,350913,4884342,-9999,eDNA,
7/12/2021,LITTLP-02,Little Pond,Oxford,Fryeburg,South of beaver lodge on eastern shore of pond.  Duckbox present.  Between shoreline and scrub-shrub islands.,,R1,NAD-83,350913,4884342,-9999,eDNA,
7/12/2021,LITTLP-02,Little Pond,Oxford,Fryeburg,South of beaver lodge on eastern shore of pond.  Duckbox present.  Between shoreline and scrub-shrub islands.,,R2,NAD-83,350903,4884354,-9999,eDNA,
7/12/2021,LITTLP-02,Little Pond,Oxford,Fryeburg,South of beaver lodge on eastern shore of pond.  Duckbox present.  Between shoreline and scrub-shrub islands.,,R2,NAD-83,350903,4884354,-9999,eDNA,
7/12/2021,LITTLP-02,Little Pond,Oxford,Fryeburg,South of beaver lodge on eastern shore of pond.  Duckbox present.  Between shoreline and scrub-shrub islands.,,R2,NAD-83,350903,4884354,-9999,eDNA,
7/12/2021,LITTLP-02,Little Pond,Oxford,Fryeburg,South of beaver lodge on eastern shore of pond.  Duckbox present.  Between shoreline and scrub-shrub islands.,,R2,NAD-83,350903,4884354,-9999,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R1,NAD-83,368089,4845478,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R1,NAD-83,368089,4845478,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R1,NAD-83,368089,4845478,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R1,NAD-83,368089,4845478,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R2,NAD-83,368136,4845423,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R2,NAD-83,368136,4845423,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R2,NAD-83,368136,4845423,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,R2,NAD-83,368136,4845423,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,Control,NAD-83,368136,4845423,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,Control,NAD-83,368136,4845423,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,Control,NAD-83,368136,4845423,0,eDNA,
7/12/2021,WATBRK,Watchic Brook,Cumberland,Standish,"Not much habitat: mostly riffles, some pools with little vegetation.  Small fish seen: minnows? Young brook trout? Portions of stream too narrow to measure with RangeFinder.",,Control,NAD-83,368136,4845423,0,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R1,NAD-83,373569,4863554,0,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R1,NAD-83,373569,4863554,0,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R1,NAD-83,373569,4863554,0,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R1,NAD-83,373569,4863554,0,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R2,NAD-83,373445,4863415,1,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R2,NAD-83,373445,4863415,1,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R2,NAD-83,373424,4863493,1,eDNA,
7/14/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Outlet of Songo River where it meets Sebago Lake. Recent rain. Very shallow water with lilies and submerged veg. Approached by canoe.,,R2,NAD-83,373424,4863493,1,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R2,NAD-83,370327,4864968,0,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R2,NAD-83,370327,4864968,0,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R2,NAD-83,370327,4864968,0,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R2,NAD-83,370327,4864968,0,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R1,NAD-83,370312,4864974,0,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R1,NAD-83,370312,4864974,0,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R1,NAD-83,370312,4864974,0,eDNA,
7/14/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,"Sebago Cove.  Milfoil: brought sample to ID at home.  Dead pickerel, dead snapping turtle in water.",,R1,NAD-83,370312,4864974,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R1,NAD-83,375395,4848544,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R1,NAD-83,375395,4848544,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R1,NAD-83,375395,4848544,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R1,NAD-83,375395,4848544,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R2,NAD-83,375337,4848564,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R2,NAD-83,375337,4848564,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R2,NAD-83,375337,4848564,0,eDNA,
7/14/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,"Wetland on western cove of Lower Bay.  Nuphar water lilies, milfoil.  Saw minnows at R1.",,R2,NAD-83,375337,4848564,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R1,NAD-83,381712,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R1,NAD-83,381712,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R1,NAD-83,381712,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R1,NAD-83,381712,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R2,NAD-83,381782,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R2,NAD-83,381782,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R2,NAD-83,381782,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,R2,NAD-83,381782,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,Control,NAD-83,381782,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,Control,NAD-83,381782,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,Control,NAD-83,381782,4861729,0,eDNA,
7/14/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,"Recent rain. Cattail wetland east of boat launch.  Minnows in cattails, and also larger fish (~10cm).  Some low-growing submerged veg.  Approached site with cleaned (not bleached) waders.  Knee-depth water.",,Control,NAD-83,381782,4861729,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R1,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R1,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R1,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R1,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,Control,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,Control,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,Control,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,Control,NAD-83,377162,4819899,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R2,NAD-83,377144,4819870,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R2,NAD-83,377144,4819870,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R2,NAD-83,377144,4819870,0,eDNA,
7/16/2021,BOOMBR,Boom Rd. brook,York,Saco,Landowner: used to be a beaver dam on the north end of the culvert.  Tends to dry out upstream of culvert: only had water in it because of recent rains.  Pool downstream of culvert does not dry out. Could not measure channel width with RangeFinder: <7m.,,R2,NAD-83,377144,4819870,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R1,NAD-83,369715,4840552,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R1,NAD-83,369715,4840552,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R1,NAD-83,369715,4840552,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R1,NAD-83,369715,4840552,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R2,NAD-83,369686,4840576,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R2,NAD-83,369686,4840576,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R2,NAD-83,369686,4840576,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,R2,NAD-83,369686,4840576,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,Control,NAD-83,369686,4840576,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,Control,NAD-83,369686,4840576,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,Control,NAD-83,369686,4840576,0,eDNA,
7/16/2021,JOSIES,Josie's Brook,Cumberland,Standish,"Dark water, high tannins, milfoil. Recent rain. Muddy.  Fishing line in tree (removed): potentially indicates presence of larger fish.",,Control,NAD-83,369686,4840576,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R2,NAD-83,343795,4850679,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R2,NAD-83,343795,4850679,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R2,NAD-83,343795,4850679,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R2,NAD-83,343795,4850679,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R1,NAD-83,343737,4850670,1,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R1,NAD-83,343737,4850670,1,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R1,NAD-83,343737,4850670,1,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,R1,NAD-83,343737,4850670,1,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,Control,NAD-83,343737,4850670,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,Control,NAD-83,343737,4850670,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,Control,NAD-83,343737,4850670,0,eDNA,
7/16/2021,OSSIPM,Ossipee River,Oxford,Porter,"Boat launch on private property: used canoe.  Minnows in submerged, grass veg. Adult minnows with lateral band.",,Control,NAD-83,343737,4850670,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R1,NAD-83,394390,4847506,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R1,NAD-83,394390,4847506,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R1,NAD-83,394390,4847506,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R1,NAD-83,394390,4847506,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R2,NAD-83,394376,4847570,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R2,NAD-83,394376,4847570,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R2,NAD-83,394376,4847570,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,R2,NAD-83,394376,4847570,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,Control,NAD-83,394376,4847570,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,Control,NAD-83,394376,4847570,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,Control,NAD-83,394376,4847570,0,eDNA,
7/16/2021,PISCAT,Piscataqua River,Cumberland,Falmouth,"Recent rain. Sandy bottom: similar to SFALLS but with less vegetation.  Clear, sunny, shallow water.  More available veg. on floodplain and banks in spring.  More than one species of small fish: some YOY. No large fish predators seen.",,Control,NAD-83,394376,4847570,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,,,R1,NAD-83,368062,4845437,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,,,R1,NAD-83,368062,4845437,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,,,R2,NAD-83,368062,4845437,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,Fell in water: resampled,,R2,NAD-83,368062,4845437,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,,,R3,NAD-83,368062,4845437,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,,,R3,NAD-83,368062,4845437,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,,,Control,NAD-83,368062,4845437,0,eDNA,
10/4/2021,WATBRK,Watchic Brook,Cumberland,Standish,Bottle broken: control water leaked out.,,Control,NAD-83,368062,4845437,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,R1,NAD-83,353203,4852141,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,R1,NAD-83,353203,4852141,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,R2,NAD-83,353203,4852141,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,R2,NAD-83,353203,4852141,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,R3,NAD-83,353203,4852141,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,R3,NAD-83,353203,4852141,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,Control,NAD-83,353203,4852141,0,eDNA,
10/4/2021,OSSIPE,Ossipee River,Cumberland,Hiram,,,Control,NAD-83,353203,4852141,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,R1,NAD-83,383527,4845100,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,R1,NAD-83,383527,4845100,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,R2,NAD-83,383527,4845100,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,R2,NAD-83,383527,4845100,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,Fell: refilled,,R3,NAD-83,383527,4845100,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,R3,NAD-83,383527,4845100,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,Control,NAD-83,383527,4845100,0,eDNA,
10/4/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,Control,NAD-83,383527,4845100,0,eDNA,
11/14/2021,PRESUM,Presumpscot River,Cumberland,Gorham,,,R1,NAD-83,383527,4845100,0,eDNA,
